COD_CF_Fornitore,Data_documento,ID_documento,Descrizione,Codice_articolo,Codice_variante,Codice_categoria,Unita_misura,Quantita_um,Prezzo_netto_vu,importo
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3303,10.30.40.10.50,MQ,8.35,35.96766,300.33
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3306,10.30.40.10.50,MQ,0.99,35.9697,35.61
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3310,10.30.40.10.50,MQ,29.18,35.96744,1049.53
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2816,10.30.40.10.50,MQ,1.18,35.96623,42.52
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3338,10.30.40.10.50,MQ,3.29,35.96657,118.33
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2817,10.30.40.10.50,MQ,1.28,35.96875,46.04
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2944,10.30.40.10.50,MQ,5.69,35.96772,204.77
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3042,10.30.40.10.50,MQ,4.42,35.96833,158.98
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3043,10.30.40.10.50,MQ,13.99,35.96783,503.19
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3147,10.30.40.10.50,MQ,2.8,35.9685,100.71
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3148,10.30.40.10.50,MQ,26.3,35.96754,946.12
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3315,10.30.40.10.50,MQ,2.79,35.96774,100.35
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3316,10.30.40.10.50,MQ,26.26,35.96763,944.51
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2709,10.30.40.10.50,MQ,5.35,35.96668,192.38
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3258,10.30.40.10.50,MQ,33.96,35.96761,1221.46
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2765,10.30.40.10.50,MQ,2.96,35.96622,106.46
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2766,10.30.40.10.50,MQ,3.09,35.96764,111.14
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2812,10.30.40.10.50,MQ,2.79,35.96774,100.35
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2816,10.30.40.10.50,MQ,1.18,35.9661,42.44
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2827,10.30.40.10.50,MQ,0.98,35.96939,35.25
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2828,10.30.40.10.50,MQ,1.1,35.96364,39.56
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2835,10.30.40.10.50,MQ,1.01,35.9703,36.33
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2944,10.30.40.10.50,MQ,5.69,35.96837,204.66
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2962,10.30.40.10.50,MQ,2.2,35.96818,79.13
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2963,10.30.40.10.50,MQ,6.98,35.96705,251.05
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3026,10.30.40.10.50,MQ,2.21,35.96833,79.49
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3027,10.30.40.10.50,MQ,6.99,35.9671,251.41
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3140,10.30.40.10.50,MQ,2.87,35.96864,103.23
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3147,10.30.40.10.50,MQ,2.8,35.96786,100.71
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3148,10.30.40.10.50,MQ,2.92,35.96918,105.03
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3205,10.30.40.10.50,MQ,2.91,35.96907,104.67
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3317,10.30.40.10.50,MQ,3.44,35.96802,123.73
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3318,10.30.40.10.50,MQ,2.73,35.96703,98.19
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3319,10.30.40.10.50,MQ,2.85,35.96842,102.51
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3320,10.30.40.10.50,MQ,2.97,35.96633,106.82
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3321,10.30.40.10.50,MQ,3.09,35.96764,111.14
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3323,10.30.40.10.50,MQ,6.94,35.9683,249.62
3493,2021-07-30,2021-BADDV-0001459,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3324,10.30.40.10.50,MQ,2.86,35.96853,102.87
3493,2021-07-30,2021-BADDV-0001460,VETRO TRASPARENTE 66.1 ANTIRUMORE_x000D_P2 ZC,090.VST66.SI,2697,10.30.40.10.50,MQ,10.06,31.5,316.89
3493,2021-07-30,2021-BADDV-0001460,VETRO TRASPARENTE 66.1 ANTIRUMORE_x000D_P2 ZF,090.VST66.SI,2741,10.30.40.10.50,MQ,1.0,31.5,31.5
3493,2021-07-30,2021-BADDV-0001460,VETRO TRASPARENTE 66.1 ANTIRUMORE_x000D_P2 ZF,090.VST66.SI,2744,10.30.40.10.50,MQ,0.51,31.5098,16.07
3493,2021-07-30,2021-BADDV-0001460,VETRO TRASPARENTE 66.1 ANTIRUMORE_x000D_P2 ZF,090.VST66.SI,3337,10.30.40.10.50,MQ,2.84,31.5,89.46
3493,2021-07-30,2021-BADDV-0001460,VETRO TRASPARENTE 66.1 ANTIRUMORE_x000D_P2 ZE,090.VST66.SI,3528,10.30.40.10.50,MQ,5.05,31.50099,159.08
3493,2021-07-30,2021-BADDV-0001460,VETRO TRASPARENTE 66.1 ANTIRUMORE_x000D_P2 ZF,090.VST66.SI,3529,10.30.40.10.50,MQ,2.92,31.5,91.98
3493,2021-07-30,2021-BADDV-0001460,VETRO TRASPARENTE 66.1 ANTIRUMORE_x000D_P2 ZF,090.VST66.SI,3530,10.30.40.10.50,MQ,4.1,31.5,129.15
3493,2021-07-30,2021-BADDV-0001460,VETRO TRASPARENTE 66.1 ANTIRUMORE_x000D_P2 ZG,090.VST66.SI,3532,10.30.40.10.50,MQ,5.88,31.5,185.22
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2681,10.30.40.10.50,MQ,5.7,35.96842,205.02
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2689,10.30.40.10.50,MQ,0.59,35.96819,21.3
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2689,10.30.40.10.50,MQ,0.59,35.9661,21.22
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2820,10.30.40.10.50,MQ,2.21,35.96833,79.49
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2821,10.30.40.10.50,MQ,2.33,35.96623,83.92
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3421,10.30.40.10.50,MQ,5.61,35.96791,201.78
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3422,10.30.40.10.50,MQ,2.93,35.96662,105.22
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3423,10.30.40.10.50,MQ,2.2,35.96818,79.13
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3424,10.30.40.10.50,MQ,2.32,35.96741,83.53
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2812,10.30.40.10.50,MQ,5.58,35.96774,200.7
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2816,10.30.40.10.50,MQ,0.59,35.96623,21.26
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2944,10.30.40.10.50,MQ,5.69,35.96837,204.66
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2962,10.30.40.10.50,MQ,2.2,35.96818,79.13
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3026,10.30.40.10.50,MQ,2.21,35.96833,79.49
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3027,10.30.40.10.50,MQ,2.33,35.96792,83.77
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3205,10.30.40.10.50,MQ,2.91,35.96621,104.83
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2724,10.30.40.10.50,MQ,5.71,35.96742,205.52
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2726,10.30.40.10.50,MQ,2.21,35.96833,79.49
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2727,10.30.40.10.50,MQ,2.33,35.9682,83.98
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2745,10.30.40.10.50,MQ,0.59,35.96953,21.34
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3289,10.30.40.10.50,MQ,2.21,35.96684,79.65
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3290,10.30.40.10.50,MQ,2.34,35.96898,84.08
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3425,10.30.40.10.50,MQ,2.8,35.96624,100.79
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3425,10.30.40.10.50,MQ,2.8,35.96624,100.79
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2724,10.30.40.10.50,MQ,5.71,35.96673,205.37
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2745,10.30.40.10.50,MQ,0.59,35.96953,21.34
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3289,10.30.40.10.50,MQ,2.21,35.96833,79.49
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3425,10.30.40.10.50,MQ,2.8,35.96624,100.79
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3426,10.30.40.10.50,MQ,5.85,35.96798,210.44
3493,2021-08-05,2021-BADDV-0001461,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3428,10.30.40.10.50,MQ,2.22,35.96847,79.85
3493,2021-08-05,2021-BADDV-0001462,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2717,10.30.40.10.50,MQ,1.19,35.96639,42.8
3493,2021-08-05,2021-BADDV-0001462,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2855,10.30.40.10.50,MQ,5.72,35.96678,205.73
3493,2021-08-05,2021-BADDV-0001462,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3415,10.30.40.10.50,MQ,2.81,35.96797,101.07
3493,2021-08-05,2021-BADDV-0001462,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3417,10.30.40.10.50,MQ,2.81,35.96797,101.07
3493,2021-08-05,2021-BADDV-0001462,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3418,10.30.40.10.50,MQ,2.93,35.96715,105.41
3493,2021-08-05,2021-BADDV-0001462,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3419,10.30.40.10.50,MQ,2.22,35.96847,79.85
3493,2021-08-05,2021-BADDV-0001462,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3420,10.30.40.10.50,MQ,2.34,35.96667,84.13
3078,2021-07-29,2021-BADDV-0001463,FOGLIO LAMINATO 3050x2050 sp.1,017.PM055.H,17,10.30.30.10.30,NR,42.0,47.39405,1990.55
3280,2021-08-06,2021-BADDV-0001465,ANTISPIFFERO/GHIGLIOTTINA SERIE 1700 930 mm,017.PM369,0,10.30.50.10.180,PZ,40.0,7.377,295.08
3280,2021-08-06,2021-BADDV-0001465,ANTISPIFFERO/GHIGLIOTTINA SERIE 420 MINI 093,017.PM369,0,10.30.50.10.180,PZ,40.0,8.19675,327.87
3597,2021-08-20,2021-BADDV-0001466,STAFFA DI COL. TEL. PORTA E GUIDA SUPERIORE,091.NWSQ011,0,10.30.50.10.305,PZ,40.0,2.5,100.0
3597,2021-08-20,2021-BADDV-0001466,STAFFA DI COL. TEL. PORTA E GUIDA SUPERIORE,091.NWSQ011,0,10.30.50.10.305,PZ,160.0,2.5,400.0
3597,2021-08-20,2021-BADDV-0001466,STAFFA DI COL. PROF. BASE E TEL. PORTA,091.NWSQ002,0,10.30.50.10.305,PZ,1000.0,2.65,2650.0
3597,2021-08-20,2021-BADDV-0001466,VITE PER PIEDINO LIVELLATORE PL2619 M6x18,090.PM006,0,10.30.50.10.300.11,PZ,2640.0,0.25,660.0
3597,2021-08-20,2021-BADDV-0001466,ANGOLARE DI ALLINEAMENTO PER ANTA PORTA INTELAIATA VETRO SINGOLO,091.NWSQ015,0,10.30.50.10.305,PZ,440.0,2.5,1100.0
3597,2021-08-20,2021-BADDV-0001466,STAFFA DI COL. TEL. PORTA E GUIDA SUPERIORE,091.NWSQ011,0,10.30.50.10.305,PZ,800.0,2.5,2000.0
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2864,10.30.40.10.50,MQ,5.34,35.96816,192.07
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3197,10.30.40.10.50,MQ,33.67,35.96763,1211.03
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2927,10.30.40.10.50,MQ,1.18,35.9661,42.44
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2929,10.30.40.10.50,MQ,1.28,35.96875,46.04
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3196,10.30.40.10.50,MQ,2.69,35.96654,96.75
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3200,10.30.40.10.50,MQ,0.54,35.96296,19.42
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3201,10.30.40.10.50,MQ,0.66,35.9697,23.74
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3202,10.30.40.10.50,MQ,8.86,35.96727,318.67
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3203,10.30.40.10.50,MQ,14.32,35.96788,515.06
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3204,10.30.40.10.50,MQ,13.43,35.96724,483.04
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3236,10.30.40.10.50,MQ,1.34,35.97015,48.2
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3237,10.30.40.10.50,MQ,1.47,35.96599,52.87
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2812,10.30.40.10.50,MQ,5.58,35.96774,200.7
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2816,10.30.40.10.50,MQ,1.18,35.9661,42.44
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2817,10.30.40.10.50,MQ,1.28,35.96875,46.04
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2915,10.30.40.10.50,MQ,2.96,35.96622,106.46
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2917,10.30.40.10.50,MQ,0.97,35.96907,34.89
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2918,10.30.40.10.50,MQ,1.09,35.9633,39.2
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2920,10.30.40.10.50,MQ,2.71,35.96679,97.47
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2921,10.30.40.10.50,MQ,14.14,35.96747,508.58
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2932,10.30.40.10.50,MQ,1.0,35.96965,36.12
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2944,10.30.40.10.50,MQ,5.69,35.96837,204.66
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3026,10.30.40.10.50,MQ,4.41,35.96825,158.62
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3027,10.30.40.10.50,MQ,13.97,35.96779,502.47
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3083,10.30.40.10.50,MQ,3.42,35.9687,123.0
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3205,10.30.40.10.50,MQ,52.46,35.96759,1886.86
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3206,10.30.40.10.50,MQ,2.9,35.96897,104.31
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3207,10.30.40.10.50,MQ,3.02,35.96689,108.62
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3208,10.30.40.10.50,MQ,2.89,35.96886,103.95
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3209,10.30.40.10.50,MQ,3.01,35.96678,108.26
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3210,10.30.40.10.50,MQ,5.31,35.96798,190.99
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3211,10.30.40.10.50,MQ,5.29,35.96786,190.27
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3212,10.30.40.10.50,MQ,7.13,35.96774,256.45
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3213,10.30.40.10.50,MQ,2.97,35.96633,106.82
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2932,10.30.40.10.50,MQ,0.5,35.96,17.98
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2950,10.30.40.10.50,MQ,0.47,35.95745,16.9
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3060,10.30.40.10.50,MQ,16.97,35.96759,610.37
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3083,10.30.40.10.50,MQ,3.42,35.96784,123.01
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3100,10.30.40.10.50,MQ,0.47,35.95745,16.9
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3110,10.30.40.10.50,MQ,2.29,35.96943,82.37
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3112,10.30.40.10.50,MQ,3.28,35.96646,117.97
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3169,10.30.40.10.50,MQ,0.48,35.95833,17.26
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3170,10.30.40.10.50,MQ,1.03,35.97087,37.05
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3214,10.30.40.10.50,MQ,3.32,35.96687,119.41
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3215,10.30.40.10.50,MQ,3.57,35.96639,128.4
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3218,10.30.40.10.50,MQ,1.5,35.96667,53.95
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3221,10.30.40.10.50,MQ,0.97,35.96907,34.89
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3222,10.30.40.10.50,MQ,1.79,35.96648,64.38
3493,2021-07-30,2021-BADDV-0001468,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3223,10.30.40.10.50,MQ,1.9,35.96842,68.34
1735,2021-07-13,2021-BADDV-0001473,"CL7165 - F85 GUIDA SUPERIORE A ""C"" GREZZO",091.NW2607,0,10.30.20.10.15,ML,780.0,7.9,6162.0
1735,2021-07-02,2021-BADDV-0001474,"CL7166 - F85 GUIDA INFERIORE A ""L"" GREZZO",091.NW2608,0,10.30.20.10.15,ML,1209.0,5.63648,6814.5
1735,2021-07-02,2021-BADDV-0001474,CL7167 - F85 PROFILO INTERNO PER GUIDE GREZZO,091.NW2609,0,10.30.20.10.15,ML,1989.0,2.10633,4189.5
595,2021-08-05,2021-BADDV-0001477,VITE TPSE M4x20 PER ANTISG. P85,017.PM552,0,10.30.50.10.030,PZ,3000.0,0.0381,114.3
2521,2021-08-12,2021-BADDV-0001478,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3438,10.30.40.10.50,MQ,0.38,35.0,13.3
2521,2021-08-12,2021-BADDV-0001478,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3439,10.30.40.10.50,MQ,0.48,35.0,16.8
2521,2021-08-12,2021-BADDV-0001478,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3501,10.30.40.10.50,MQ,1.91,35.0,66.85
2521,2021-08-12,2021-BADDV-0001478,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3502,10.30.40.10.50,MQ,6.01,35.0,210.35
2521,2021-08-12,2021-BADDV-0001478,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3503,10.30.40.10.50,MQ,1.88,35.0,65.8
2521,2021-08-12,2021-BADDV-0001478,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3504,10.30.40.10.50,MQ,1.98,35.0,69.3
2521,2021-08-12,2021-BADDV-0001478,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3505,10.30.40.10.50,MQ,7.48,35.0,261.8
2521,2021-08-12,2021-BADDV-0001478,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3506,10.30.40.10.50,MQ,3.94,35.0,137.9
2521,2021-08-12,2021-BADDV-0001478,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3507,10.30.40.10.50,MQ,5.96,35.0,208.6
2521,2021-08-12,2021-BADDV-0001478,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3508,10.30.40.10.50,MQ,0.77,35.0,26.95
2521,2021-08-12,2021-BADDV-0001478,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3509,10.30.40.10.50,MQ,0.96,35.0,33.6
